Date;Tcapt;TcaptF;TbalS;TbalA;TalT;TpoeleB;TretC;TdepC;Text;Tcap2;TZ1;TZ2;TZ3;TZ4;T15;T16;Deb1;Deb2;Deb3;Deb4;Deb5;HC/HP;APP;SOL;BTC;C7;C1;C2;C3;V3VAB;V3VAS;S10;S11;V3VSS;V3VSB;chdr1;chdr2;Tcons1;Tcons2;Tcons3;Tcons4;TconsECS;POSV3VSOL;POSV3VAPP;POSV3VOPT;DemZ1;DemZ2;DemZ3;DemZ4;DemECS;MD;dtcapt3mn;TconPisc_dep;Tcaptcalc;anticc_chd;var_cir;demPisc_D;def_T;def;tfmoy;index1;index2;index3;index4;index5;index6;index1S;index2S;index3S;index4S;index5S;index6S;TZF_1;TZF_2;TZF_3;TZF_4;TZF_5;TZF_6;TZF_7;TZF_8;TZF_9;TZF_10;TZF_11;TZF_12;TZF_13;Electrova 1;Electrova 2;Electrova 3;Electrova 4;Electrova 5;Electrova 6;Electrova 7;Electrova 8;Electrova 9;Electrova 10;Electrova 11;Electrova 12;Electrova 13
06/12/23 16:17;10.7;16.0;18.0;36.8;24.8;null;17.4;17.4;9.5;15.1;10.4;null;null;null;null;14.8;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.5;4096.0;30.0;10.8;2849.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.4;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:17;10.7;16.0;18.0;36.8;24.8;null;17.4;17.4;9.5;15.1;10.4;null;null;null;null;14.8;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.5;4096.0;30.0;10.7;2850.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.4;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:18;10.7;16.0;18.0;36.8;24.8;null;17.4;17.4;9.5;15.1;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.5;4096.0;30.0;10.7;2851.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.4;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:18;10.6;16.0;18.0;36.8;24.8;null;17.4;17.4;9.5;15.1;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.5;4096.0;30.0;10.7;2852.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.4;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:19;10.6;16.0;18.0;36.8;24.8;null;17.4;17.4;9.5;15.1;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.5;4096.0;30.0;10.6;2853.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:19;10.6;16.0;18.0;36.8;24.8;null;17.4;17.4;9.5;15.1;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.5;4096.0;30.0;10.6;2854.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:20;10.5;16.0;18.0;36.8;24.8;null;17.2;17.4;9.5;15.1;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.6;4096.0;30.0;10.6;2855.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:20;10.5;16.0;18.0;36.8;24.8;null;17.2;17.3;9.5;15.1;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.6;4096.0;30.0;10.5;2856.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:21;10.5;16.0;18.0;36.8;24.8;null;17.2;17.3;9.5;15.1;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.6;4096.0;30.0;10.5;2857.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:21;10.3;16.0;18.0;36.8;24.8;null;17.2;17.3;9.5;15.1;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.6;4096.0;30.0;10.5;2858.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:22;10.3;16.0;18.0;36.7;24.8;null;17.2;17.3;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.6;4096.0;30.0;10.3;2859.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:22;10.3;15.9;18.0;36.7;24.8;null;17.2;17.3;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.6;4096.0;30.0;10.3;2860.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:23;10.2;15.9;18.0;36.7;24.8;null;17.2;17.3;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.6;4096.0;30.0;10.2;2861.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:23;10.2;15.9;18.0;36.7;24.8;null;17.1;17.3;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.6;4096.0;30.0;10.2;2862.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:24;10.1;15.9;18.0;36.7;24.8;null;17.1;17.3;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.6;4096.0;30.0;10.2;2863.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:24;10.1;15.9;18.0;36.7;24.8;null;17.1;17.3;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.6;4096.0;30.0;10.1;2864.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:25;10.0;15.9;18.0;36.7;24.8;null;17.1;17.3;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.7;4096.0;30.0;10.1;2865.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:25;10.0;15.9;18.0;36.7;24.8;null;17.1;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.7;4096.0;30.0;10.0;2866.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.3;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:26;9.9;15.9;18.0;36.7;24.8;null;17.1;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.7;4096.0;30.0;10.0;2867.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:26;9.9;15.9;18.0;36.7;24.8;null;17.1;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.7;4096.0;30.0;9.9;2868.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:27;9.9;15.9;18.0;36.7;24.8;null;17.0;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.7;4096.0;30.0;9.9;2869.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:27;9.8;15.9;18.0;36.7;24.8;null;17.0;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.7;4096.0;30.0;9.9;2870.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:28;9.8;15.9;18.0;36.7;24.8;null;17.0;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.7;4096.0;30.0;9.8;2871.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:28;9.7;15.9;18.0;36.7;24.8;null;17.0;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.7;4096.0;30.0;9.8;2872.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:29;9.7;15.9;18.0;36.7;24.8;null;17.0;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.7;4096.0;30.0;9.7;2873.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:29;9.7;15.9;18.0;36.7;24.8;null;17.0;17.1;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.7;4096.0;30.0;9.7;2874.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:30;9.6;15.9;18.0;36.7;24.7;null;17.0;17.1;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.7;4096.0;30.0;9.7;2875.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:30;9.6;15.8;18.0;36.7;24.7;null;16.9;17.1;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.6;2876.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:31;9.6;15.8;18.0;36.7;24.7;null;16.9;17.1;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.6;2877.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:31;9.5;15.8;18.1;36.7;24.7;null;16.9;17.1;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.6;2878.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:32;9.5;15.8;18.1;36.7;24.7;null;16.9;17.1;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.5;2879.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:32;9.4;15.8;18.1;36.7;24.7;null;16.9;17.1;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.5;2880.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.2;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:33;9.4;15.8;18.1;36.7;24.7;null;16.8;17.4;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.4;2881.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:33;9.4;15.8;18.1;36.7;24.7;null;16.8;17.4;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.4;2882.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:34;9.3;15.8;18.1;36.7;24.7;null;16.8;17.4;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.4;2883.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:34;9.3;15.8;18.1;36.7;24.7;null;16.8;17.3;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.3;2884.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:35;9.3;15.8;18.1;36.7;24.7;null;16.8;17.3;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.3;2885.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:35;9.2;15.8;18.1;36.7;24.7;null;16.8;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.3;2886.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:36;9.2;15.8;18.1;36.7;24.7;null;16.7;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.2;2887.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:36;9.2;15.8;18.1;36.7;24.7;null;16.7;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.2;2888.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:37;9.2;15.8;18.1;36.7;24.7;null;16.7;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.2;2889.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:37;9.1;15.8;18.1;36.7;24.7;null;16.7;17.2;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.2;2890.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:38;9.1;15.8;18.1;36.7;24.7;null;16.7;17.1;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.1;2891.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:38;9.1;15.7;18.1;36.7;24.7;null;16.7;17.1;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.8;4096.0;30.0;9.1;2892.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/12/23 16:39;9.0;15.7;18.1;36.7;24.7;null;16.7;17.1;9.5;15.0;10.4;null;null;null;null;14.7;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-51.9;4096.0;30.0;9.1;2893.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;22.1;0.0;0.0;-0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
